,Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
2115,Republic of Moldova,2003,Developing,67.6,226.0,1,8.15,0.0,99.0,87,47.6,1,98.0,8.24,98.0,0.1,,,3.3,3.5,,
2116,Republic of Moldova,2002,Developing,67.5,225.0,1,6.71,0.0,99.0,4929,47.2,1,98.0,8.31,97.0,0.1,,,3.4,3.6,,
2117,Republic of Moldova,2001,Developing,67.6,228.0,1,10.98,0.0,94.0,457,46.8,1,98.0,7.0,97.0,0.1,,,3.5,3.6,,
2118,Republic of Moldova,2000,Developing,67.1,235.0,1,9.89,0.0,92.0,687,46.5,2,97.0,6.65,95.0,0.1,,,3.6,3.7,,
2119,Romania,2015,Developed,75.0,133.0,2,,0.0,9.0,4,6.7,2,89.0,,89.0,0.1,8958.788593,19815481.0,2.5,2.7,0.798,14.7
2120,Romania,2014,Developed,74.8,135.0,2,0.01,1.576409172,94.0,59,59.9,2,94.0,5.57,94.0,0.1,12.27733,1998979.0,2.6,2.8,0.797,14.7
2121,Romania,2013,Developed,74.6,138.0,2,9.59,1230.748231,96.0,1159,59.2,2,88.0,5.6,92.0,0.1,9585.266593,19983693.0,2.7,2.9,0.794,14.7
2122,Romania,2012,Developed,74.4,138.0,2,9.58,1078.358105,96.0,7450,58.4,2,92.0,5.48,91.0,0.1,8558.39766,25835.0,2.8,3.0,0.797,15.3
2123,Romania,2011,Developed,74.3,139.0,2,9.1,10.32588862,96.0,4189,57.7,2,89.0,5.53,89.0,0.1,92.277825,2147528.0,2.9,3.1,0.798,15.7
2124,Romania,2010,Developed,73.4,153.0,2,9.0,983.2518091,98.0,193,56.9,2,94.0,5.83,94.0,0.1,8297.483621,2246871.0,3.0,3.2,0.797,15.8
2125,Romania,2009,Developed,73.1,158.0,2,10.4,14.96373588,95.0,8,56.3,3,95.0,5.56,95.0,0.1,822.18329,2367487.0,3.0,3.3,0.795,15.4
2126,Romania,2008,Developed,73.1,159.0,2,11.9,128.0805702,97.0,12,55.6,3,95.0,5.33,96.0,0.1,1136.47356,2537875.0,3.1,3.5,0.78,14.7
2127,Romania,2007,Developed,72.9,154.0,3,10.6,919.1673438,99.0,353,55.0,3,96.0,5.21,96.0,0.1,8214.185378,2882982.0,3.2,3.6,0.766,14.1
2128,Romania,2006,Developed,72.5,157.0,3,8.51,665.6427546,99.0,3196,54.4,4,97.0,5.6,97.0,0.1,5828.745662,2119376.0,3.2,3.7,0.755,13.7
2129,Romania,2005,Developed,71.9,162.0,3,7.68,615.4030781,98.0,5043,53.9,4,97.0,5.47,97.0,0.1,4676.315183,21319685.0,3.3,3.8,0.745,13.4
2130,Romania,2004,Developed,71.7,165.0,4,9.82,431.3250367,99.0,117,53.4,4,97.0,5.43,97.0,0.1,3552.92452,21451748.0,3.4,3.9,0.733,12.9
2131,Romania,2003,Developed,71.1,174.0,4,8.78,375.1740323,98.0,9,52.9,4,97.0,5.3,97.0,0.1,2774.95586,21574326.0,3.5,4.0,0.722,12.5
2132,Romania,2002,Developed,77.0,178.0,4,9.62,37.82275031,99.0,14,52.4,5,98.0,4.57,98.0,0.1,2124.873613,2173496.0,3.7,4.1,0.714,12.0
2133,Romania,2001,Developed,78.0,179.0,4,9.78,180.1095132,98.0,10,51.9,5,99.0,4.36,99.0,0.1,1839.72945,2213197.0,3.8,4.2,0.708,11.7
2134,Romania,2000,Developed,77.0,175.0,4,10.16,152.6368899,98.0,35,51.4,5,99.0,4.33,99.0,0.1,1668.162731,22442971.0,4.0,4.3,0.703,11.5
2135,Russian Federation,2015,Developing,75.0,222.0,13,,0.0,97.0,843,6.5,15,97.0,,97.0,0.1,9329.298351,1449687.0,2.3,2.3,0.805,15.0
2136,Russian Federation,2014,Developing,73.0,225.0,13,10.12,1340.553699,97.0,4711,59.9,15,97.0,7.7,97.0,0.1,14125.961,143819666.0,2.3,2.3,0.803,14.9
2137,Russian Federation,2013,Developing,70.0,229.0,14,10.58,1529.497771,97.0,2339,59.3,16,98.0,7.9,97.0,0.2,15543.67653,14356911.0,2.3,2.3,0.799,14.6
2138,Russian Federation,2012,Developing,69.6,237.0,14,10.99,178.8225911,97.0,2123,58.7,16,98.0,6.88,97.0,0.3,15154.45687,14321676.0,2.3,2.4,0.792,14.3
2139,Russian Federation,2011,Developing,69.4,242.0,14,11.04,184.764931,97.0,629,58.1,17,97.0,6.61,97.0,0.3,14212.687,14296868.0,2.3,2.4,0.785,14.0
2140,Russian Federation,2010,Developing,68.4,256.0,15,11.05,162.8088054,97.0,129,57.5,17,98.0,6.83,97.0,0.2,1674.98771,142849449.0,2.3,2.5,0.773,13.7
2141,Russian Federation,2009,Developing,68.2,261.0,15,11.21,137.0063357,98.0,101,57.0,18,98.0,7.44,98.0,0.3,8562.89598,142785342.0,2.3,2.5,0.776,14.0
2142,Russian Federation,2008,Developing,67.5,278.0,16,12.04,161.7301654,98.0,27,56.6,18,98.0,6.22,98.0,0.3,11635.2637,14274235.0,2.3,2.5,0.769,13.9
2143,Russian Federation,2007,Developing,67.3,282.0,16,12.19,11.02617159,98.0,173,56.1,19,98.0,5.38,98.0,0.3,911.25385,1428588.0,2.4,2.6,0.761,13.8
2144,Russian Federation,2006,Developing,66.4,3.0,17,11.79,12.25184084,98.0,1147,55.7,20,98.0,5.3,98.0,0.3,692.194398,14349528.0,2.4,2.7,0.754,13.8
2145,Russian Federation,2005,Developing,65.0,327.0,18,11.57,625.5081805,97.0,454,55.3,20,98.0,5.21,98.0,0.3,5323.473877,143518523.0,2.4,2.7,0.748,13.7
2146,Russian Federation,2004,Developing,64.9,321.0,19,11.5,46.51559476,96.0,2444,55.0,21,98.0,5.19,97.0,0.3,412.372294,1446754.0,2.5,2.8,0.741,13.6
2147,Russian Federation,2003,Developing,64.6,322.0,20,11.32,333.2148711,94.0,3291,54.7,22,97.0,5.61,96.0,0.4,2975.132778,144648257.0,2.6,2.8,0.733,13.2
2148,Russian Federation,2002,Developing,64.8,313.0,20,10.87,266.5416917,81.0,580,54.5,24,97.0,5.99,97.0,0.3,2375.5944,1453646.0,2.7,2.9,0.727,12.8
2149,Russian Federation,2001,Developing,65.1,38.0,21,10.47,2.642527148,43.0,2072,54.2,25,97.0,5.67,96.0,0.3,21.362386,14597683.0,2.8,3.0,0.72,12.5
2150,Russian Federation,2000,Developing,65.0,37.0,22,10.18,224.4600248,,4800,54.0,26,97.0,5.42,96.0,0.2,1771.58662,146596557.0,2.9,3.0,0.709,12.1
2151,Rwanda,2015,Developing,66.1,227.0,11,,0.0,98.0,1,21.4,15,99.0,,98.0,0.4,71.348397,11629553.0,5.7,5.7,0.493,10.8
2152,Rwanda,2014,Developing,65.7,23.0,12,0.01,7.549797238,98.0,10,2.8,16,98.0,7.53,98.0,0.4,76.5699517,11345357.0,5.8,5.8,0.488,10.8
2153,Rwanda,2013,Developing,65.2,233.0,12,0.01,11.71090655,98.0,17,2.1,17,98.0,7.69,98.0,0.5,688.8768557,1165151.0,5.9,5.9,0.485,10.8
2154,Rwanda,2012,Developing,64.6,239.0,13,0.01,9.774676411,98.0,75,19.5,18,98.0,7.68,98.0,0.7,678.796973,1788853.0,6.1,6.1,0.475,10.5
2155,Rwanda,2011,Developing,63.8,247.0,14,8.34,9.074569426,97.0,31,18.9,20,93.0,7.71,97.0,1.3,617.317648,151671.0,6.3,6.2,0.464,10.2
2156,Rwanda,2010,Developing,62.8,26.0,16,7.92,63.78723633,97.0,121,18.3,23,93.0,7.91,97.0,2.3,563.491487,1246842.0,6.5,6.3,0.454,10.0
2157,Rwanda,2009,Developing,61.0,288.0,17,7.11,9.165614959,97.0,5,17.7,25,93.0,7.2,97.0,2.8,539.1538211,9977446.0,6.6,6.4,0.447,10.2
2158,Rwanda,2008,Developing,68.0,282.0,18,6.39,0.661540371,97.0,6,17.1,28,97.0,7.66,97.0,3.7,5.6687264,978169.0,6.7,6.6,0.438,10.4
2159,Rwanda,2007,Developing,59.6,295.0,20,6.78,7.409771603,97.0,26,16.5,30,98.0,8.49,97.0,5.0,44.853339,944742.0,6.8,6.7,0.424,10.1
2160,Rwanda,2006,Developing,57.6,328.0,22,6.88,78.47020226,99.0,494,15.9,34,99.0,1.2,99.0,6.2,342.3656294,92658.0,6.8,6.8,0.404,9.3
2161,Rwanda,2005,Developing,55.3,37.0,24,7.01,39.44666715,95.0,129,15.4,38,95.0,6.83,95.0,7.1,287.931877,8991735.0,6.8,7.0,0.388,8.8
2162,Rwanda,2004,Developing,53.4,397.0,26,6.75,31.93566186,89.0,386,14.9,42,89.0,6.24,89.0,7.7,236.9114381,8818438.0,6.9,7.1,0.371,8.2
2163,Rwanda,2003,Developing,52.0,48.0,29,6.66,33.30286123,96.0,1064,14.5,46,96.0,6.34,96.0,8.1,212.6619491,868346.0,7.0,7.3,0.359,7.6
2164,Rwanda,2002,Developing,57.0,415.0,31,7.82,1.9659778,88.0,2738,14.1,50,85.0,4.18,88.0,8.0,196.59778,853625.0,7.2,7.4,0.343,7.2
2165,Rwanda,2001,Developing,48.6,438.0,33,5.72,0.388253772,,896,13.7,54,76.0,4.38,77.0,8.1,21.569654,832946.0,7.4,7.5,0.332,7.1
2166,Rwanda,2000,Developing,48.3,426.0,34,7.13,18.41791804,,2095,13.2,57,9.0,4.22,9.0,8.5,216.172747,82573.0,7.6,7.7,0.318,6.6
2167,Saint Kitts and Nevis,2013,Developing,,,0,8.54,0.0,97.0,0,5.2,0,96.0,6.14,96.0,0.1,,,3.7,3.6,0.749,13.4
2168,Saint Lucia,2015,Developing,75.2,138.0,0,,0.0,99.0,0,47.5,0,99.0,,99.0,0.1,,,4.3,4.3,0.735,13.1
2169,Saint Lucia,2014,Developing,75.0,139.0,0,9.97,0.0,99.0,0,46.7,0,99.0,6.72,99.0,0.1,,,4.3,4.3,0.723,13.1
2170,Saint Lucia,2013,Developing,74.8,141.0,0,9.73,0.0,99.0,0,45.9,0,99.0,7.85,99.0,0.1,,,4.3,4.3,0.734,13.1
2171,Saint Lucia,2012,Developing,74.7,142.0,0,9.99,0.0,98.0,0,45.2,0,98.0,8.35,98.0,0.1,,,4.3,4.3,0.735,13.0
2172,Saint Lucia,2011,Developing,74.6,143.0,0,10.43,0.0,99.0,0,44.5,0,99.0,7.58,99.0,0.1,,,4.3,4.3,0.733,12.9
2173,Saint Lucia,2010,Developing,74.2,147.0,0,10.87,0.0,97.0,0,43.8,0,97.0,8.1,97.0,0.1,,,4.3,4.3,0.724,12.8
2174,Saint Lucia,2009,Developing,74.3,147.0,0,11.09,0.0,95.0,0,43.0,0,95.0,8.12,95.0,0.1,,,4.3,4.4,0.717,12.7
2175,Saint Lucia,2008,Developing,74.1,149.0,0,12.09,0.0,96.0,0,42.2,0,96.0,7.43,96.0,0.1,,,4.3,4.4,0.71,12.6
2176,Saint Lucia,2007,Developing,73.9,151.0,0,12.68,0.0,99.0,0,41.3,0,99.0,6.81,99.0,0.1,,,4.3,4.4,0.707,12.8
2177,Saint Lucia,2006,Developing,73.5,155.0,0,13.45,0.0,85.0,0,4.4,0,85.0,6.37,85.0,0.1,,,4.3,4.4,0.694,12.4
2178,Saint Lucia,2005,Developing,73.1,16.0,0,12.32,0.0,95.0,0,39.6,0,95.0,6.25,95.0,0.2,,,4.4,4.4,0.689,12.2
2179,Saint Lucia,2004,Developing,72.6,166.0,0,11.93,0.0,91.0,0,39.0,0,91.0,6.2,91.0,0.2,,,4.4,4.4,0.686,12.3
2180,Saint Lucia,2003,Developing,72.2,171.0,0,12.55,0.0,84.0,0,38.4,0,91.0,6.1,9.0,0.2,,,4.4,4.4,0.684,12.4
2181,Saint Lucia,2002,Developing,72.0,174.0,0,11.85,0.0,14.0,0,37.9,0,9.0,6.33,74.0,0.1,,,4.4,4.5,0.681,12.5
2182,Saint Lucia,2001,Developing,71.8,178.0,0,12.03,0.0,,0,37.3,0,99.0,6.1,99.0,0.3,,,4.5,4.5,0.684,12.6
2183,Saint Lucia,2000,Developing,71.6,183.0,0,11.69,0.0,,0,36.8,0,7.0,5.53,7.0,0.4,,,4.5,4.5,0.0,12.8
2184,Saint Vincent and the Grenadines,2015,Developing,73.2,156.0,0,,0.0,98.0,0,54.1,0,97.0,,98.0,0.1,,,3.5,3.4,0.72,13.3
2185,Saint Vincent and the Grenadines,2014,Developing,73.1,157.0,0,7.01,0.0,98.0,0,53.1,0,97.0,8.63,98.0,0.1,,,3.5,3.4,0.72,13.3
2186,Saint Vincent and the Grenadines,2013,Developing,72.7,161.0,0,7.07,0.0,97.0,0,52.2,0,97.0,5.21,97.0,0.1,,,3.5,3.4,0.717,13.3
2187,Saint Vincent and the Grenadines,2012,Developing,72.8,159.0,0,6.93,0.0,96.0,0,51.2,0,96.0,8.48,96.0,0.1,,,3.5,3.5,0.713,13.3
2188,Saint Vincent and the Grenadines,2011,Developing,72.7,16.0,0,7.02,0.0,96.0,0,5.3,0,96.0,4.99,96.0,0.1,,,3.5,3.5,0.712,13.3
2189,Saint Vincent and the Grenadines,2010,Developing,72.5,162.0,0,7.0,0.0,99.0,0,49.3,0,99.0,4.71,99.0,0.1,,,3.5,3.5,0.711,13.3
2190,Saint Vincent and the Grenadines,2009,Developing,72.3,165.0,0,6.85,0.0,99.0,0,48.4,0,99.0,5.13,99.0,0.2,,,3.6,3.5,0.709,13.3
2191,Saint Vincent and the Grenadines,2008,Developing,72.1,167.0,0,6.92,0.0,99.0,0,47.5,0,99.0,4.7,99.0,0.3,,,3.6,3.6,0.704,13.3
2192,Saint Vincent and the Grenadines,2007,Developing,71.9,17.0,0,5.89,0.0,99.0,0,46.6,0,99.0,3.92,99.0,0.3,,,3.6,3.6,0.702,13.3
2193,Saint Vincent and the Grenadines,2006,Developing,71.7,173.0,0,5.93,0.0,99.0,0,45.7,0,99.0,3.88,99.0,0.3,,,3.7,3.6,0.695,13.3
2194,Saint Vincent and the Grenadines,2005,Developing,71.4,177.0,0,6.04,0.0,99.0,0,44.7,0,93.0,3.66,99.0,0.2,,,3.7,3.7,0.692,13.3
2195,Saint Vincent and the Grenadines,2004,Developing,71.2,181.0,0,5.42,0.0,99.0,0,43.8,0,99.0,3.72,99.0,0.4,,,3.8,3.7,0.689,13.2
2196,Saint Vincent and the Grenadines,2003,Developing,71.0,184.0,0,5.1,0.0,31.0,0,42.9,0,99.0,3.91,99.0,0.4,,,3.8,3.8,0.682,13.0
2197,Saint Vincent and the Grenadines,2002,Developing,79.0,186.0,0,4.94,0.0,,0,42.0,0,99.0,3.93,99.0,0.4,,,3.9,3.8,0.677,12.9
2198,Saint Vincent and the Grenadines,2001,Developing,79.0,186.0,0,4.73,0.0,,0,41.0,0,99.0,3.64,99.0,0.7,,,3.9,3.9,0.673,12.8
2199,Saint Vincent and the Grenadines,2000,Developing,79.0,186.0,0,4.8,0.0,,0,4.1,0,99.0,3.73,98.0,0.7,,,4.0,3.9,0.0,12.7
2200,Samoa,2015,Developing,74.0,125.0,0,,0.0,59.0,0,74.7,0,61.0,,66.0,0.1,4149.363444,193759.0,0.2,0.1,0.702,12.9
2201,Samoa,2014,Developing,73.8,128.0,0,0.01,660.2777923,56.0,0,74.3,0,58.0,7.22,63.0,0.1,4178.973369,19229.0,0.2,0.1,0.701,12.9
2202,Samoa,2013,Developing,73.6,131.0,0,0.01,698.3522786,6.0,0,73.8,0,62.0,6.91,67.0,0.1,4219.65123,19757.0,0.2,0.1,0.7,12.9
2203,Samoa,2012,Developing,73.2,136.0,0,0.01,492.0552263,64.0,1,73.4,0,62.0,5.2,64.0,0.1,4234.554443,189194.0,0.2,0.1,0.698,12.9
2204,Samoa,2011,Developing,73.0,139.0,0,2.15,558.7206486,58.0,0,72.9,0,6.0,5.8,65.0,0.1,3942.9827,187665.0,0.2,0.1,0.693,12.9
2205,Samoa,2010,Developing,72.6,144.0,0,3.01,434.7940679,57.0,8,72.5,0,57.0,5.7,62.0,0.1,3453.487434,18625.0,0.2,0.2,0.69,12.9
2206,Samoa,2009,Developing,76.0,172.0,0,2.88,42.12368374,44.0,0,72.0,0,45.0,5.4,49.0,0.1,335.112838,184826.0,0.2,0.2,0.691,12.9
2207,Samoa,2008,Developing,72.5,146.0,0,3.97,47.35260547,12.0,0,71.4,0,54.0,4.52,26.0,0.1,359.82223,183526.0,0.2,0.2,0.688,12.9
2208,Samoa,2007,Developing,72.2,149.0,0,3.85,47.73638191,46.0,0,7.9,0,49.0,5.25,53.0,0.1,322.543121,182286.0,0.2,0.2,0.682,12.9
2209,Samoa,2006,Developing,72.0,153.0,0,3.52,40.22855669,35.0,0,7.3,0,37.0,4.68,39.0,0.1,287.963899,18194.0,0.2,0.2,0.677,12.7
2210,Samoa,2005,Developing,71.6,16.0,0,3.63,287.4671305,41.0,0,69.7,0,55.0,4.47,49.0,0.1,2571.262348,179929.0,0.2,0.2,0.671,12.6
2211,Samoa,2004,Developing,71.4,162.0,0,3.62,310.6117683,54.0,0,68.9,0,26.0,4.45,55.0,0.1,2351.33814,178781.0,0.2,0.2,0.665,12.4
2212,Samoa,2003,Developing,79.0,169.0,0,4.17,24.99717134,83.0,0,68.2,0,82.0,4.71,83.0,0.1,197.29417,177662.0,0.2,0.2,0.659,12.3
2213,Samoa,2002,Developing,76.0,174.0,0,3.3,208.1688437,86.0,0,67.4,0,85.0,5.1,86.0,0.1,1631.41727,176582.0,0.2,0.2,0.653,12.1
2214,Samoa,2001,Developing,75.0,175.0,0,3.43,199.4118322,89.0,0,66.5,0,83.0,5.16,85.0,0.1,1555.47451,175566.0,0.2,0.2,0.645,12.0
2215,Samoa,2000,Developing,72.0,18.0,0,3.0,21.2543002,89.0,0,65.6,0,94.0,5.31,95.0,0.1,154.68923,17461.0,0.2,0.2,0.64,12.1
2216,San Marino,2013,Developing,,,0,0.01,0.0,69.0,0,,0,69.0,6.5,69.0,0.1,,,,,,15.1
2217,Sao Tome and Principe,2015,Developing,67.5,19.0,0,,0.0,96.0,0,3.9,0,96.0,,96.0,0.2,1624.63963,195553.0,5.5,5.3,0.565,11.2
2218,Sao Tome and Principe,2014,Developing,67.3,191.0,0,0.01,225.7307751,95.0,0,3.1,0,95.0,8.35,95.0,0.2,1821.878734,191266.0,5.6,5.4,0.562,11.1
2219,Sao Tome and Principe,2013,Developing,67.1,192.0,0,0.01,200.6600988,97.0,0,29.3,0,97.0,9.76,97.0,0.2,1619.532678,18745.0,5.7,5.5,0.559,11.0
2220,Sao Tome and Principe,2012,Developing,66.9,194.0,0,0.01,8.198047581,96.0,0,28.5,0,96.0,8.6,96.0,0.5,138.949959,182889.0,5.9,5.7,0.553,10.8
2221,Sao Tome and Principe,2011,Developing,66.6,198.0,0,5.69,7.495401346,96.0,0,27.7,0,96.0,5.44,96.0,0.5,134.326189,1788.0,6.0,5.9,0.546,10.6
2222,Sao Tome and Principe,2010,Developing,66.2,24.0,0,5.58,63.04032682,98.0,0,26.9,0,98.0,5.24,98.0,0.5,1129.754961,174776.0,6.1,6.0,0.542,10.6
2223,Sao Tome and Principe,2009,Developing,65.8,21.0,0,4.13,11.13608747,98.0,0,26.2,0,99.0,6.65,98.0,0.9,199.57146,17813.0,6.3,6.2,0.533,10.1
2224,Sao Tome and Principe,2008,Developing,65.4,215.0,0,4.36,62.8565863,99.0,0,25.4,0,99.0,5.66,99.0,0.9,1126.46212,166913.0,6.5,6.4,0.531,10.4
2225,Sao Tome and Principe,2007,Developing,65.1,217.0,0,4.14,49.93698173,87.0,0,24.7,0,98.0,7.44,97.0,1.2,894.927988,16311.0,6.7,6.6,0.527,10.3
2226,Sao Tome and Principe,2006,Developing,64.7,22.0,0,5.46,47.08931143,75.0,0,24.0,0,97.0,7.84,97.0,1.2,843.89447,159328.0,6.9,6.8,0.521,10.2
2227,Sao Tome and Principe,2005,Developing,64.3,222.0,0,5.27,10.8139134,96.0,0,23.4,0,97.0,1.4,97.0,1.6,81.86157,15563.0,7.0,7.0,0.514,10.0
2228,Sao Tome and Principe,2004,Developing,63.8,224.0,0,5.78,9.013493879,7.0,0,22.8,0,99.0,9.94,96.0,1.6,693.345683,151969.0,7.2,7.2,0.509,9.8
2229,Sao Tome and Principe,2003,Developing,63.4,225.0,0,6.54,86.42744056,43.0,0,22.2,0,94.0,11.12,94.0,1.6,649.342153,148372.0,7.4,7.4,0.504,9.7
2230,Sao Tome and Principe,2002,Developing,63.1,226.0,0,5.8,50.80181435,,0,21.7,0,92.0,1.21,92.0,1.4,555.8185378,144889.0,7.6,7.6,0.501,9.6
2231,Sao Tome and Principe,2001,Developing,62.8,225.0,0,5.02,3.841228575,,0,21.1,0,9.0,1.28,92.0,1.5,51.216381,141622.0,7.8,7.8,0.497,9.4
2232,Sao Tome and Principe,2000,Developing,62.6,224.0,0,5.07,0.0,,0,2.7,0,87.0,8.86,82.0,1.5,,13866.0,8.0,8.1,0.488,9.3
2233,Saudi Arabia,2015,Developing,74.5,88.0,7,,0.0,98.0,219,68.2,8,97.0,,98.0,0.1,2732.86172,,7.8,7.6,0.845,16.1
2234,Saudi Arabia,2014,Developing,74.4,88.0,7,0.09,2017.643131,98.0,154,67.3,9,98.0,4.68,98.0,0.1,24575.434,,7.7,7.5,0.841,15.8
2235,Saudi Arabia,2013,Developing,74.3,89.0,8,0.09,2047.113102,98.0,1164,66.4,9,98.0,4.25,98.0,0.1,24934.38614,,7.6,7.5,0.83,15.2
2236,Saudi Arabia,2012,Developing,74.1,9.0,8,0.09,196.3808305,98.0,294,65.6,9,98.0,3.86,98.0,0.1,2533.9462,,7.5,7.4,0.818,14.5
2237,Saudi Arabia,2011,Developing,73.9,92.0,8,0.09,173.5755595,98.0,362,64.7,9,98.0,3.57,98.0,0.1,2377.74739,,7.4,7.4,0.804,13.9
2238,Saudi Arabia,2010,Developing,73.7,94.0,8,0.09,1197.946328,98.0,334,63.9,9,98.0,3.49,98.0,0.1,19259.58726,,7.3,7.4,0.792,13.3
2239,Saudi Arabia,2009,Developing,73.4,97.0,8,0.09,117.9227998,98.0,82,63.1,10,98.0,4.9,98.0,0.1,1694.2931,,7.3,7.3,0.787,13.0
2240,Saudi Arabia,2008,Developing,73.3,98.0,9,0.09,15.50666857,98.0,158,62.4,10,98.0,2.87,98.0,0.1,237.83234,,7.2,7.3,0.779,12.8
2241,Saudi Arabia,2007,Developing,73.2,99.0,9,0.1,1307.89002,96.0,4648,61.6,10,96.0,3.49,96.0,0.1,16472.1665,,7.2,7.3,0.773,12.7
2242,Saudi Arabia,2006,Developing,73.2,1.0,9,0.08,1395.454965,96.0,807,6.9,10,96.0,3.55,96.0,0.1,15334.66994,,7.2,7.3,0.767,12.5
2243,Saudi Arabia,2005,Developing,73.1,11.0,9,0.05,1117.048134,97.0,373,6.2,10,96.0,3.42,96.0,0.1,13739.82945,,7.2,7.3,0.761,12.4
2244,Saudi Arabia,2004,Developing,73.1,12.0,9,0.06,816.4795082,96.0,1880,59.4,11,96.0,3.58,96.0,0.1,11138.8746,,7.2,7.3,0.754,12.3
2245,Saudi Arabia,2003,Developing,73.0,13.0,9,0.05,832.3688708,95.0,1208,58.5,11,95.0,4.2,95.0,0.1,9567.458285,,7.2,7.3,0.747,12.2
2246,Saudi Arabia,2002,Developing,72.9,15.0,10,0.05,688.0972667,97.0,311,57.7,11,95.0,4.28,95.0,0.1,8655.311531,,7.3,7.3,0.745,12.1
2247,Saudi Arabia,2001,Developing,72.8,17.0,10,0.05,710.4952397,95.0,155,56.9,12,97.0,4.49,97.0,0.1,8643.4944,,7.3,7.3,0.742,12.0
2248,Saudi Arabia,2000,Developing,72.6,11.0,10,0.05,782.1799815,93.0,0,56.2,12,95.0,4.24,95.0,0.1,9126.954277,,7.3,7.4,0.737,11.8
2249,Senegal,2015,Developing,66.7,188.0,19,,0.0,89.0,58,24.3,26,85.0,,89.0,0.3,98.7256145,14976994.0,9.5,9.3,0.491,9.5
2250,Senegal,2014,Developing,66.4,192.0,19,0.26,12.80528533,89.0,32,23.8,27,85.0,4.66,89.0,0.3,152.443873,14546111.0,9.7,9.5,0.483,9.1
2251,Senegal,2013,Developing,66.0,196.0,20,0.26,11.8385319,92.0,17,23.2,28,89.0,4.51,92.0,0.3,148.912351,141232.0,9.9,9.7,0.474,8.7
2252,Senegal,2012,Developing,65.6,2.0,20,0.28,10.20659464,91.0,46,22.7,29,83.0,4.31,91.0,0.4,136.4518,1373513.0,1.0,9.9,0.463,8.3
2253,Senegal,2011,Developing,64.9,26.0,20,0.32,1.431051664,92.0,18,22.2,31,89.0,4.42,92.0,0.4,18.25321,13391.0,1.2,1.1,0.455,7.9
2254,Senegal,2010,Developing,64.3,212.0,21,0.28,1.020071763,89.0,428,21.7,32,76.0,4.62,89.0,0.4,11.631377,12916229.0,1.4,1.3,0.449,7.7
2255,Senegal,2009,Developing,63.5,219.0,21,0.3,1.177477677,86.0,999,21.2,33,83.0,4.81,86.0,0.5,12.566464,1255917.0,1.6,1.5,0.444,7.5
2256,Senegal,2008,Developing,62.8,225.0,22,0.28,1.08833088,88.0,6,2.8,34,87.0,4.94,88.0,0.6,11.33678,1223957.0,1.8,1.7,0.435,7.1
2257,Senegal,2007,Developing,62.1,23.0,22,0.32,8.309152927,94.0,11,2.3,36,93.0,4.72,94.0,0.7,95.3978522,11873557.0,11.0,1.9,0.425,6.8
2258,Senegal,2006,Developing,61.3,236.0,23,0.34,10.43022617,89.0,3,19.9,38,89.0,5.44,89.0,0.7,89.838296,11556763.0,11.2,11.1,0.422,6.6
2259,Senegal,2005,Developing,65.0,242.0,23,0.33,96.03725103,84.0,0,19.5,40,84.0,5.35,84.0,0.7,773.8698713,11251266.0,11.4,11.3,0.415,6.4
2260,Senegal,2004,Developing,59.7,247.0,24,0.35,66.02236299,54.0,31,19.1,42,87.0,5.68,87.0,0.7,733.581811,1955944.0,11.6,11.5,0.408,6.2
2261,Senegal,2003,Developing,59.0,251.0,25,0.33,62.21977893,,1519,18.7,44,73.0,5.4,73.0,0.7,642.7663113,16799.0,11.8,11.7,0.401,5.9
2262,Senegal,2002,Developing,58.4,252.0,25,0.36,49.73511396,,18184,18.3,47,6.0,5.6,6.0,0.7,513.26227,1396861.0,12.0,11.9,0.397,5.7
2263,Senegal,2001,Developing,57.9,251.0,26,0.34,6.064221202,,24789,17.9,49,49.0,4.98,52.0,0.6,481.287397,1134497.0,12.1,12.1,0.381,5.4
2264,Senegal,2000,Developing,57.5,25.0,27,0.29,5.397368532,,5839,17.5,50,49.0,4.63,52.0,0.5,473.45338,988452.0,12.3,12.3,0.378,5.2
2265,Serbia,2015,Developing,75.6,121.0,1,,0.0,94.0,383,6.0,1,95.0,,95.0,0.1,5237.255334,795383.0,2.0,2.0,0.775,14.4
2266,Serbia,2014,Developing,75.4,123.0,1,9.09,8.617208431,92.0,37,59.4,1,93.0,1.37,93.0,0.1,62.173221,713576.0,2.1,2.1,0.771,14.3
2267,Serbia,2013,Developing,75.3,122.0,1,9.16,880.6403367,91.0,1,58.9,1,97.0,1.12,95.0,0.1,6353.826383,7164132.0,2.1,2.1,0.766,14.1
2268,Serbia,2012,Developing,74.9,126.0,1,9.38,742.5109709,97.0,0,58.3,1,93.0,9.89,91.0,0.1,5659.3824,719977.0,2.1,2.1,0.767,14.0
2269,Serbia,2011,Developing,74.6,127.0,1,9.56,915.3190791,94.0,370,57.7,1,94.0,9.72,94.0,0.1,6423.291783,723499.0,2.2,2.2,0.757,13.5
2270,Serbia,2010,Developing,74.4,128.0,1,9.65,774.4396617,89.0,20,57.0,1,91.0,1.9,91.0,0.1,5411.87744,7291436.0,2.2,2.3,0.755,13.6
